spread in the data,数据延展度,,,,,,,,,,,,,,
SPSS,SPSS（一种常用统计分析软件）,,,,,,,,,,,,,,
squared deviation,偏差的平方,,,,,,,,,,,,,,
stability profile,稳定性,,,,,,,,,,,,,,
stable process,稳态过程,,,,,,,,,,,,,,
stagewise estimate,阶段估计,,,,,,,,,,,,,,
stage-wise ordering,阶段性排序,,,,,,,,,,,,,,
stagewise ordering adjusted p-value,阶段性排序调整后的 p 值,,,,,,,,,,,,,,
stage-wise test statistic,阶段检验统计量,,,,,,,,,,,,,,
staggered entry,交错进入,,,,,,,,,,,,,,
staggered nested design,错层嵌套设计,,,,,,,,,,,,,,
Standard deviation (SD),标准差（常简写为SD）,,,,,,,,,,,,,,
standard deviation control chart,标准差控制图,,,,,,,,,,,,,,
standard error （SE）,标准误 （常简写为SE）,,,,,,,,,,,,,,
standard error of estimate,估计值的标准误,,,,,,,,,,,,,,
standard normal curve,标准正态曲线,,,,,,,,,,,,,,
standard normal distribution,标准正态分布,,,,,,,,,,,,,,
standard normal score,标准正常计分,,,,,,,,,,,,,,
standard population,标准人群,,,,,,,,,,,,,,
standardization,标准化,,,,,,,,,,,,,,
standardization of rate,比率标准化,,,,,,,,,,,,,,
standardized bivariate normal distribution,标准化二维正态分布,,,,,,,,,,,,,,
standardized death rate,标准化死亡率,,,,,,,,,,,,,,
standardized Gaussian distribution,标准高斯分布、标准正态分布,,,,,,,,,,,,,,
standardized mortality ratio,标准化死亡率比,,,,,,,,,,,,,,
standardized probability distribution,标准化概率分布,,,,,,,,,,,,,,
standardized random variable,标准化随机变量,,,,,,,,,,,,,,
standardized rate,标化率,,,,,,,,,,,,,,
standardized sample random variable,标准化后样本随机变量,,,,,,,,,,,,,,
state,状态,,,,,,,,,,,,,,
state variable,状态变量,,,,,,,,,,,,,,
statistic,统计量,,,,,,,,,,,,,,
statistical analysis,统计分析,,,,,,,,,,,,,,
statistical analysis plan,统计分析计划书,,,,,,,,,,,,,,
"Statistical Analysis Plan, SAP",统计分析计划,,,,,,,,,,,,,,
"Statistical Analysis Plan, SAP",统计分析计划,,,,,,,,,,,,,,
Statistical evidence,统计证据,,,,,,,,,,,,,,
statistical hypothesis test,统计假设检验,,,,,,,,,,,,,,
statistical induction,统计归纳,,,,,,,,,,,,,,
Statistical inference,统计推断,,,,,,,,,,,,,,
statistical method,统计方法,,,,,,,,,,,,,,
Statistical power,统计功效、统计把握度,,,,,,,,,,,,,,
Statistical principle,统计原理、统计原则,,,,,,,,,,,,,,
Statistical relationship,统计上的关系,,,,,,,,,,,,,,
Statistical significance,统计学显著性,,,,,,,,,,,,,,
statistical survey,统计调查,,,,,,,,,,,,,,
statistical table,统计表,,,,,,,,,,,,,,
statistical tolerance interval,统计容忍区间,,,,,,,,,,,,,,
statistical tolerance limit,统计容忍限,,,,,,,,,,,,,,
statistically significant,有统计学意义的、统计学显著的,,,,,,,,,,,,,,
statistics,统计学,,,,,,,,,,,,,,
steady state,稳态,,,,,,,,,,,,,,
stem-and-leaf diagram,茎叶图,,,,,,,,,,,,,,
step function,阶梯函数、阶跃函数,,,,,,,,,,,,,,
step-down Dunnett test,向下 Dunnett 检验,,,,,,,,,,,,,,
step-down estimation for minimum effective dose,下行法最小有效剂量估计,,,,,,,,,,,,,,
stepwise comparison,逐步比较,,,,,,,,,,,,,,
stepwise multiple regression analysis,逐步多元回归分析,,,,,,,,,,,,,,
stepwise regression,逐步回归,,,,,,,,,,,,,,
stochastic curtailment,随机缩减,,,,,,,,,,,,,,
stochastic variable,随机变量,,,,,,,,,,,,,,
Stopping boundary,终止边界,,,,,,,,,,,,,,
Stopping probability,终止概率,,,,,,,,,,,,,,
Stopping rule,终止规则,,,,,,,,,,,,,,
strata,层,,,,,,,,,,,,,,
strata variable,分层变量,,,,,,,,,,,,,,
stratification,分层,,,,,,,,,,,,,,
stratiﬁcation factor,分层因素,,,,,,,,,,,,,,
stratified analysis,分层分析,,,,,,,,,,,,,,
Stratified Block Randomization,分层区组随机,,,,,,,,,,,,,,
stratiﬁed Cox model,分层 Cox 模型,,,,,,,,,,,,,,
stratified Kappa statistic,分层 Kappa 统计量,,,,,,,,,,,,,,
Stratified randomization,分层随机,,,,,,,,,,,,,,
Stratified Randomization,分层随机化,,,,,,,,,,,,,,
stratified randomization,分层随机化,,,,,,,,,,,,,,
stratified sampling,分层抽样,,,,,,,,,,,,,,
stratified simple random sampling,分层简单随机抽样,,,,,,,,,,,,,,
stratum,层,,,,,,,,,,,,,,
stratum variable,分层变量,,,,,,,,,,,,,,
strong control of Type I error,I型错误强控制,,,,,,,,,,,,,,
strong ignorability,强可忽略性,,,,,,,,,,,,,,
strong learning algorithms,强学习算法,,,,,,,,,,,,,,
structural equation modelling,结构方程建模,,,,,,,,,,,,,,
Student’s two-sample t-test,双样本 t 检验,,,,,,,,,,,,,,
studentized residual,学生化残差,,,,,,,,,,,,,,
studentized statistic,学生化统计量,,,,,,,,,,,,,,
Student-Newman-Keuls method,Student-Newman-Keuls 方法、SNK法,,,,,,,,,,,,,,
student's t distribution,t分布,,,,,,,,,,,,,,
study coordinator,研究协调员,,,,,,,,,,,,,,
"Study Data Tabulation Model, SDTM",原始数据标准模型,,,,,,,,,,,,,,
study design,研究设计、试验设计,,,,,,,,,,,,,,
study site,研究中心,,,,,,,,,,,,,,
"Study Tagging File, STF",研究标签文件,,,,,,,,,,,,,,
Subgroup Analysis,亚组分析,,,,,,,,,,,,,,
Subgroup Analysis,亚组分析,,,,,,,,,,,,,,
subgroup analysis,亚组分析,,,,,,,,,,,,,,
subject allocation,受试者分配,,,,,,,,,,,,,,
"Subject Level Analysis Dataset, ADSL",受试者水平分析数据集,,,,,,,,,,,,,,
Subject nested in sequence,序列内嵌套受试者,,,,,,,,,,,,,,
subject-specific model,个体受试者模型,,,,,,,,,,,,,,
sub-lot,子批,,,,,,,,,,,,,,
sub-population,子总体,,,,,,,,,,,,,,
sub-sample,子样本,,,,,,,,,,,,,,
subset algorithms,子集算法,,,,,,,,,,,,,,
substitutability,可替代性,,,,,,,,,,,,,,
Substudies,分题研究,,,,,,,,,,,,,,
sufficiency,充分性,,,,,,,,,,,,,,
sufficient statistic,充分统计量,,,,,,,,,,,,,,
sum of cross products,叉积和,,,,,,,,,,,,,,
sum of ranks,秩和,,,,,,,,,,,,,,
sum of squared deviations,偏差平方和,,,,,,,,,,,,,,
sum of squares,平方和,,,,,,,,,,,,,,
"Summary of Clinical Efficacy, SCE",临床有效性总结,,,,,,,,,,,,,,
Summary of Clinical Efficacy，SCE,临床有效性总结,,,,,,,,,,,,,,
summary statistics,汇总统计量,,,,,,,,,,,,,,
superior limit,优效限,,,,,,,,,,,,,,
superiority,优效、优效性,,,,,,,,,,,,,,
superiority design,优效性设计,,,,,,,,,,,,,,
superiority testing,优效性检验,,,,,,,,,,,,,,
supervised data analysis,有监督数据分析,,,,,,,,,,,,,,
Supplementary Analysis,补充分析,,,,,,,,,,,,,,
support vector machines,支持向量机,,,,,,,,,,,,,,
Supportivie Subgroup Analysis,支持性亚组分析,,,,,,,,,,,,,,
surrogate endpoint,替代终点,,,,,,,,,,,,,,
surrogate marker,替代标记,,,,,,,,,,,,,,
surrogate risk ratio,替代风险比,,,,,,,,,,,,,,
surrogate variable,替代变量,,,,,,,,,,,,,,
survey sampling,调查抽样,,,,,,,,,,,,,,
survival analysis,生存分析,,,,,,,,,,,,,,
survival curve,生存曲线,,,,,,,,,,,,,,
survival data,生存数据、生存型数据,,,,,,,,,,,,,,
survival distribution,生存分布,,,,,,,,,,,,,,
survival function,生存函数,,,,,,,,,,,,,,
survival model,生存模型,,,,,,,,,,,,,,
survival rate,存活率,,,,,,,,,,,,,,
survival status,生存状况,,,,,,,,,,,,,,
survival time,生存时间,,,,,,,,,,,,,,
survival time variable,生存时间变量,,,,,,,,,,,,,,
Survivorship Bias,幸存者偏倚,,,,,,,,,,,,,,
switching designs,切换设计,,,,,,,,,,,,,,
switching effect,切换效果,,,,,,,,,,,,,,
switching rule,切换规则、转移规则,,,,,,,,,,,,,,
symmetric boundary,对称边界,,,,,,,,,,,,,,
synergism,协同作用,,,,,,,,,,,,,,
synthesis method,综合法,,,,,,,,,,,,,,
Synthetic Control,合成对照,,,,,,,,,,,,,,
system characteristic,系统特性,,,,,,,,,,,,,,
systematic error,系统误差,,,,,,,,,,,,,,
systematic sampling,系统抽样,,,,,,,,,,,,,,
t curve,t曲线,,,,,,,,,,,,,,
t distribution,t分布,,,,,,,,,,,,,,
t statistic,t 统计量,,,,,,,,,,,,,,
t test,t检验,,,,,,,,,,,,,,
table of random numbers,随机数表,,,,,,,,,,,,,,
tabulation,列表、划记,,,,,,,,,,,,,,
Tail probability,尾部概率,,,,,,,,,,,,,,
Target Population,目标人群,,,,,,,,,,,,,,
target population,目标人群、目标群体,,,,,,,,,,,,,,
target value,目标值,,,,,,,,,,,,,,
Tarone-Ware test statistic,Tarone-Ware 检验统计量,,,,,,,,,,,,,,
Taves minimization algorithm,Taves 最小化算法,,,,,,,,,,,,,,
taxonomy of clinical trials,临床试验分类,,,,,,,,,,,,,,
taxonomy of dropouts,脱落分类,,,,,,,,,,,,,,
TEAE,治疗期间不良事件,,,,,,,,,,,,,,
terminal rate constant,终点速率常数,,,,,,,,,,,,,,
tertiary endpoint,三级终点,,,,,,,,,,,,,,
test characteristic,测试特性,,,,,,,,,,,,,,
test data,测试数据,,,,,,,,,,,,,,
test portion,测试部分,,,,,,,,,,,,,,
test sample,试样,,,,,,,,,,,,,,
test set,测试集,,,,,,,,,,,,,,
test statistic,检验统计量,,,,,,,,,,,,,,
test-based estimate,基于测试的估计,,,,,,,,,,,,,,
test-retest reliability,重测信度,,,,,,,,,,,,,,
theoretical frequency,理论频数,,,,,,,,,,,,,,
therapeutic index,治疗指数,,,,,,,,,,,,,,
therapeutic window,治疗窗,,,,,,,,,,,,,,
three-stage adaptive design,三阶段适应性设计,,,,,,,,,,,,,,
Threshold,阈值,,,,,,,,,,,,,,
threshold regression,阈值回归,,,,,,,,,,,,,,
threshold regression survival model,阈值生存回归模型,,,,,,,,,,,,,,
tied observation,等值观测,,,,,,,,,,,,,,
time effect,时间效应,,,,,,,,,,,,,,
time origin,时间原点,,,,,,,,,,,,,,
"Time to Failure, TTF",至治疗失败的时间,,,,,,,,,,,,,,
time to maximum drug concentration (Tmax),达峰时间 （又简称为Tmax）,,,,,,,,,,,,,,
"Time to Progression, TTP",至疾病进展时间,,,,,,,,,,,,,,
time to stationarity of clearance,到达稳态清除率的时间,,,,,,,,,,,,,,
time-by-time analysis,分时分析,,,,,,,,,,,,,,
time-dependent covariate,时依协变量,,,,,,,,,,,,,,
time-dependent variable,时间相关变量,,,,,,,,,,,,,,
time-independent variable,时间独立变量,,,,,,,,,,,,,,
time-to-event,至事件发生时间,,,,,,,,,,,,,,
time-to-event data,至事件发生时间类数据,,,,,,,,,,,,,,
Time-varying Confounder,时变型混杂因素,,,,,,,,,,,,,,
time-varying covariates,时间相关协变量、时变协变量,,,,,,,,,,,,,,
tipping point,临界点,,,,,,,,,,,,,,
tipping-point analysis,临界点分析,,,,,,,,,,,,,,
tolerability,耐受性,,,,,,,,,,,,,,
tolerance interval,容许区间,,,,,,,,,,,,,,
total fraction nonconforming,总不合格率,,,,,,,,,,,,,,
total process variation,过程总变异,,,,,,,,,,,,,,
total sum of squares,总平方和,,,,,,,,,,,,,,
toxicity,毒性,,,,,,,,,,,,,,
toxicity monitoring,毒性监测,,,,,,,,,,,,,,
toxicology study,毒理学研究,,,,,,,,,,,,,,
Traceability,可追溯性,,,,,,,,,,,,,,
training set,训练集,,,,,,,,,,,,,,
transformation,变换、转换,,,,,,,,,,,,,,
transition model,过渡模型,,,,,,,,,,,,,,
treatment,治疗,,,,,,,,,,,,,,
treatment assignment,治疗分配,,,,,,,,,,,,,,
treatment by period interaction,治疗组和阶段交互因素,,,,,,,,,,,,,,
treatment crossover,治疗交叉,,,,,,,,,,,,,,
treatment effect,治疗效应,,,,,,,,,,,,,,
treatment emergent adverse event (TEAE),治疗期间不良事件（又简称为TEAE）,,,,,,,,,,,,,,
treatment factor,治疗组变量,,,,,,,,,,,,,,
treatment group splitting,治疗组拆分,,,,,,,,,,,,,,
treatment of missing data,缺失数据处理,,,,,,,,,,,,,,
treatment switching,治疗转组,,,,,,,,,,,,,,
tree gatekeeping procedure,树状把关过程,,,,,,,,,,,,,,
trend,趋势,,,,,,,,,,,,,,
trend effect,趋势效应,,,,,,,,,,,,,,
trend test,趋势检验,,,,,,,,,,,,,,
trial design,试验设计,,,,,,,,,,,,,,
trial monitoring,试验监查,,,,,,,,,,,,,,
Trial/study statistician,项目统计师,,,,,,,,,,,,,,
true boundary,真边界,,,,,,,,,,,,,,
true negative rate,真阴性率,,,,,,,,,,,,,,
true positive rate,真阳性率,,,,,,,,,,,,,,
true value,真值,,,,,,,,,,,,,,
"tumor proportion score, TPS",肿瘤细胞阳性比例分数,,,,,,,,,,,,,,
two one-sided tests,双单侧检验,,,,,,,,,,,,,,
two1-sided tests,双单侧检验,,,,,,,,,,,,,,
two-factor analysis of variance,双因素方差分析,,,,,,,,,,,,,,
two-factor ANOVA model,二因素方差分析模型,,,,,,,,,,,,,,
two-sample t test,两样本t检验,,,,,,,,,,,,,,
two-sided 95% confidence interval,双侧95%置信区间,,,,,,,,,,,,,,
two-sided adaptive test,双测适应性检验,,,,,,,,,,,,,,
two-sided confidence interval,双侧置信区间,,,,,,,,,,,,,,
two-sided test,双侧检验,,,,,,,,,,,,,,
two-stage recursive adaptive design,两阶段递归适应性设计,,,,,,,,,,,,,,
two-tailed test,双尾检验、双侧检验,,,,,,,,,,,,,,
two-way split-plot design,两向裂区设计,,,,,,,,,,,,,,
two-way table,两因子表,,,,,,,,,,,,,,
Type I Error,I类错误,,,,,,,,,,,,,,
type I error,第一类错误、I型错误,,,,,,,,,,,,,,
type I error rate,第一类错误、I型错误率,,,,,,,,,,,,,,
type I extreme value distribution,I型极值分布,,,,,,,,,,,,,,
Type II Error,II类错误,,,,,,,,,,,,,,
type II error,第二类错误、II型错误,,,,,,,,,,,,,,
type II extreme value distribution,II型极值分布,,,,,,,,,,,,,,
type III error,第三类错误、III型错误,,,,,,,,,,,,,,
type III extreme value distribution,III型极值分布,,,,,,,,,,,,,,
type III sum of squares,III型平方和,,,,,,,,,,,,,,
typical survey,典型调查,,,,,,,,,,,,,,
unbalanced design,不平衡设计、非平衡设计,,,,,,,,,,,,,,
unbiased estimate,无偏估计量,,,,,,,,,,,,,,
unbiasedness,无偏性,,,,,,,,,,,,,,
Unblinded Analysis,非盲态分析,,,,,,,,,,,,,,
Unblinded data,非盲数据,,,,,,,,,,,,,,
unblinded sample size recalculation,非盲样本量再计算,,,,,,,,,,,,,,
Unblinded/Comparative analysis,非盲态分析/比较分析方法,,,,,,,,,,,,,,
unblinding,揭盲,,,,,,,,,,,,,,
uncertainty,不确定性,,,,,,,,,,,,,,
unconditional point estimate,无条件点估计,,,,,,,,,,,,,,
unconditional stopping probability,无条件终止概率,,,,,,,,,,,,,,
unconditional survival function,无条件生存函数,,,,,,,,,,,,,,
unequal group size,不等的组大小,,,,,,,,,,,,,,
unequal randomization,不等随机化,,,,,,,,,,,,,,
unexpected adverse drug reaction,非预期的药物不良反应,,,,,,,,,,,,,,
ungrouped data,未分组数据,,,,,,,,,,,,,,
uniform distribution,均匀分布,,,,,,,,,,,,,,
unimodal pattern,单峰模式,,,,,,,,,,,,,,
univariate analysis,单变量分析,,,,,,,,,,,,,,
univariate distribution,一维分布，单变量分布,,,,,,,,,,,,,,
univariate probability,单变量概率,,,,,,,,,,,,,,
univariate probability distribution,一维概率分布， 单变量概率分布,,,,,,,,,,,,,,
unmatched design,非配对设计,,,,,,,,,,,,,,
unobservable,不可观察,,,,,,,,,,,,,,
unpaired ANOVA,未配对方差分析,,,,,,,,,,,,,,
unsupervised data analysis,无监督数据分析,,,,,,,,,,,,,,
Upper bound of 95% confidence interval,单侧95%置信区间上限,,,,,,,,,,,,,,
upper control limit,上控制限,,,,,,,,,,,,,,
upper fraction nonconforming,上不合格率,,,,,,,,,,,,,,
upper limit,上限,,,,,,,,,,,,,,
upper limit of quantification,定量上限,,,,,,,,,,,,,,
upper process capability index,上过程能力指数,,,,,,,,,,,,,,
upper process performance index,上过程性能指数,,,,,,,,,,,,,,
upper quality statistic,上质量统计量,,,,,,,,,,,,,,
upper reference interval,上参照区间,,,,,,,,,,,,,,
upper specification limit,上规范限,,,,,,,,,,,,,,
"User Acceptance Testing, UAT",用户验收测试,,,,,,,,,,,,,,
U-statistic,U-统计量,,,,,,,,,,,,,,
U-test,U 检验,,,,,,,,,,,,,,
utility function,效用函数,,,,,,,,,,,,,,
Utility theory,效用理论,,,,,,,,,,,,,,
utility-adaptive randomization,效用适应性随机化,,,,,,,,,,,,,,
validation,验证,,,,,,,,,,,,,,
validation diagnostic test,验证诊断试验,,,,,,,,,,,,,,
validation of analytical method,分析方法的验证,,,,,,,,,,,,,,
Validity,效度,,,,,,,,,,,,,,
validity,"有效性, 效度",,,,,,,,,,,,,,
validity criteria,有效性标准,,,,,,,,,,,,,,
variability,变化性，变异性,,,,,,,,,,,,,,
variability analysis,变异分析,,,,,,,,,,,,,,
variable,变量,,,,,,,,,,,,,,
variable selection method,变量选择方法,,,,,,,,,,,,,,
variance,方差,,,,,,,,,,,,,,
variance component,方差分量,,,,,,,,,,,,,,
variance components structure,方差分量结构,,,,,,,,,,,,,,
variance function,方差函数,,,,,,,,,,,,,,
variance ratio,方差比,,,,,,,,,,,,,,
variance-adaptive randomization,方差适应性随机化,,,,,,,,,,,,,,
variate,变量,,,,,,,,,,,,,,
variation,变异,,,,,,,,,,,,,,
velocity of development,发展速度,,,,,,,,,,,,,,
velocity of increase,增长速度,,,,,,,,,,,,,,
"Visual predictive check, VPC",可视化预测检验,,,,,,,,,,,,,,
vital statistic,生命统计,,,,,,,,,,,,,,
volume of distribution,分布容积,,,,,,,,,,,,,,
volume of distribution at steady state,稳态分布容积,,,,,,,,,,,,,,
Wald statistic,Wald 统计量、瓦尔德统计量,,,,,,,,,,,,,,
Wang-Tsiatis' (W-T) stopping boundary,Wang-Tsiatis(W-T) 停止边界,,,,,,,,,,,,,,
washout,洗脱,,,,,,,,,,,,,,
weak learning algorithms,弱学习算法,,,,,,,,,,,,,,
Weibull Distribution,Weibull分布,,,,,,,,,,,,,,
Weibull model,Weibull模型,,,,,,,,,,,,,,
Weibull regression,Weibull回归,,,,,,,,,,,,,,
weight,"权数, 权重",,,,,,,,,,,,,,
weighted average,加权平均,,,,,,,,,,,,,,
weighted Chi-square test,加权卡方检验,,,,,,,,,,,,,,
weighted Fisher’s product test,加权 Fisher乘积检验,,,,,,,,,,,,,,
weighted generalized estimating equations,加权广义估计方程,,,,,,,,,,,,,,
weighted inverse normal combination test,加权逆正态组合检验,,,,,,,,,,,,,,
weighted inverse-normal stagewise p-values-based design,基于加权逆正态阶段 p 值的设计,,,,,,,,,,,,,,
weighted Kappa statistic,加权 Kappa 统计量,,,,,,,,,,,,,,
weighted least square,加权最小二乘法,,,,,,,,,,,,,,
weighted mean,加权均数,,,,,,,,,,,,,,
weighted Residual,加权残差,,,,,,,,,,,,,,
Welch approximation,Welch 近似,,,,,,,,,,,,,,
White’s test,White检验,,,,,,,,,,,,,,
Whitehead triangle boundaries,Whitehead 三角边界,,,,,,,,,,,,,,
width of intervals,（置信）区间宽度,,,,,,,,,,,,,,
Wiener process,Wiener过程、维纳过程,,,,,,,,,,,,,,
Wilcoxon rank-sum test,Wilcoxon 秩和检验,,,,,,,,,,,,,,
Wilcoxon signed rank tests,Wilcoxon符号秩检验,,,,,,,,,,,,,,
Williams trend test,Williams 趋势检验,,,,,,,,,,,,,,
within-group mean squares,组内均方,,,,,,,,,,,,,,
within-group sum of squares,组内平方和,,,,,,,,,,,,,,
within-group variance,组内方差,,,,,,,,,,,,,,
Within-subject coefficient of variation,个体内变异系数,,,,,,,,,,,,,,
"World Wide Web Consortium, W3C",国际万维网协会,,,,,,,,,,,,,,
Yates’ corrected chi-square test,Yate连续性校正后卡方检验,,,,,,,,,,,,,,
z score,z 计分,,,,,,,,,,,,,,
Zelen's model,Zelen 模型,,,,,,,,,,,,,,
zero correlation,零相关、无相关、非相关,,,,,,,,,,,,,,
Z-score linear combination method,Z-计分线性组合法,,,,,,,,,,,,,,
Z-test for binomial or binary data,二项或者二分类数据的Z检验,,,,,,,,,,,,,,
α Allocation,α分配,,,,,,,,,,,,,,
α Spending,α消耗,,,,,,,,,,,,,,
α Spending Function,α消耗函数,,,,,,,,,,,,,,
α-spending function approach,α消耗函数法,,,,,,,,,,,,,,
β-spending function approach,β消耗函数法,,,,,,,,,,,,,,
Δ-class critical values,Δ临界值,,,,,,,,,,,,,,
Interim data,期中分析数据,,,,,,,,,,,,,,
graphical method,图示法,,,,,,,,,,,,,,
Null hypothesis,原假设,,,,,,,,,,,,,,
Imputation,填补,,,,,,,,,,,,,,
Subject disposition,受试者分布,,,,,,,,,,,,,,
Eligibility criteria,入排标准,,,,,,,,,,,,,,
Eligible participants,符合条件的受试者,,,,,,,,,,,,,,
Radiographic,影像学,,,,,,,,,,,,,,
China subgroup,中国亚组,,,,,,,,,,,,,,
China subpopulation,中国亚群,,,,,,,,,,,,,,
Criteria of conduct for the interim analysis,期中分析实施条件,,,,,,,,,,,,,,
HR at bound,在边界时的HR,,,,,,,,,,,,,,
Excluded Medication,禁用药物,,,,,,,,,,,,,,
Notable,明显的,,,,,,,,,,,,,,
Substantial,极大的,,,,,,,,,,,,,,
